name,RA_ICRS,DE_ICRS,Dist,e_Dist,logage,e_logage,Av,e_Av,r_memb,m_binsize,m_memb,M_class,P_class,R_class,rc,rt,c,n0,unc_rc_max,unc_rt_max,unc_c_max,unc_n0_max,unc_rc_min,unc_rt_min,unc_c_min,unc_n0_min,steps_emcee,M_bp,M_rp,M(rt)_dv,M_bp_dv,M_rp_dv,M(rt_min),M(rt),M(rt_max),unc_M(rt_min),unc_M(rt),unc_M(rt_max)
UBC_40,22.6326,60.244,2228,63,8.036,0.203,1.38,0.085,0.5,0.5,0.5,M1,P1,R2,2.75327,31.94644000000001,0.59467,3.85921,0.8170000000000001,44.5431,0.6849,4.1944,-0.8488,-24.6501,-0.4141,-1.3073,100000,409.858,371.455,310.298,373.361,339.26199999999994,343.526,343.526,343.526,7.21,8.36,8.742
UBC_41,23.2364,59.7856,2347,110,7.972,0.179,1.56,0.109,0.5,0.5,0.5,M1,P1,R2,3.16453,30.65748,0.7960699999999999,4.88162,1.2461,44.9221,0.6959,6.7803,-0.9889,-23.0537,-0.5339,-1.344,100000,703.112,637.479,437.523,637.587,587.894,458.733,458.733,458.733,14.555,15.259,14.462
UBC_413,17.6488,60.4723,2746,89,7.109,0.281,2.283,0.163,0.5,0.5,0.5,M2,P2,R2,0.35313,45.67887,0.33295,5.69548,0.133,36.3166,0.1047,1.9737,-0.0983,-35.2379,-0.1082,-1.0494,500000,243.54,220.58,212.114,267.504,238.191,177.94,177.94,177.94,20.169,19.301,16.929000000000002
UBC_417,29.1818,54.4187,1926,113,7.562,0.203,0.59,0.083,0.5,1.0,0.5,M2,P1,R2,5.1059199999999985,16.831960000000002,0.07901,0.91608,3.0278,47.6122,0.0587,2.4373,-1.9858,-8.4539,-0.0408,-0.4218,100000,260.312,255.046,245.239,249.151,221.231,173.792,267.083,267.083,7.266,10.15,9.422
UBC_425,59.218999999999994,48.6086,2691,268,7.0310000000000015,0.471,2.603,0.06,0.9,0.5,0.9,M1,P2,R2,4.43619,10.03538,0.03044,1.01054,2.1674,26.9891,0.0135,1.6307,-1.6557,-2.6668,-0.0076,-0.58,100000,230.055,198.381,223.806,228.053,217.71,210.884,224.22,275.899,15.542,18.112000000000002,20.029
UBC_428,66.8025,44.6853,2837,264,7.0539999999999985,0.805,2.658,0.179,0.7,0.5,0.7,M2,P2,R2,3.4148,26.71909,0.06902,1.20002,1.9698,45.2072,0.039,2.3413,-0.6679999999999999,-17.6379,-0.0315,-0.2065,100000,956.121,810.9810000000001,900.3810000000002,931.221,818.957,531.361,842.961,842.961,25.394000000000002,34.186,36.94
UBC_429,72.5709,44.7681,2642,116,8.856,0.048,2.016,0.139,0.5,0.5,0.5,M1,P1,R2,1.8012,14.94382,0.22429,4.40273,1.2045,53.6389,0.1674,15.405,-0.4961,-10.9578,-0.1328,-1.1194,100000,572.989,596.047,491.534,566.528,565.597,217.897,507.274,507.274,15.345,18.545,19.105999999999998
UBC_432,79.0349,39.5289,2635,144,7.148,0.518,1.901,0.099,0.5,0.5,0.5,M2,P2,R2,1.45502,39.23323,0.13645,2.99205,0.3138,40.0988,0.0738,1.1527,-0.1648,-31.3099,-0.0599,-0.255,500000,719.1410000000002,619.101,648.799,782.9939999999998,686.2239999999998,441.981,556.781,556.781,21.206,27.011999999999997,25.885
UBC_439,94.5458,10.7662,2767,112,8.447000000000001,0.051,1.395,0.046,0.5,0.5,0.5,M2,P1,R2,7.908710000000001,27.43462,0.11252,0.64927,2.8823,44.2254,0.0899,1.416,-3.0983,-15.0339,-0.0639,-0.3277,100000,459.888,527.519,479.715,445.649,489.512,523.655,523.655,523.655,17.883,16.795,16.204
UBC_445,108.4954,-6.5904,2656,114,8.58,0.221,1.071,0.126,0.5,1.0,0.5,M1,P1,R2,3.44849,10.40897,0.0772,2.28072,1.7982,44.7144,0.0571,5.8858,-1.125,-4.4601,-0.0395,-1.0726,100000,343.691,323.946,326.801,336.5440000000001,322.786,201.772,339.372,353.564,13.697000000000001,15.554,14.565999999999999
UBC_448,113.5194,-8.0798,2988,129,8.582,0.172,0.58,0.096,0.5,0.5,0.5,M2,P1,R2,3.2795400000000003,7.19465,0.22564,7.5324300000000015,1.4348,42.6531,0.1613,13.0214,-1.1971,-2.2811,-0.1333,-4.8088,100000,349.245,333.202,305.703,318.196,306.582,256.689,348.011,533.74,8.321,10.31,11.196
UBC_460,113.7703,-21.3106,2886,83,7.627000000000002,0.28800000000000003,1.092,0.101,0.5,0.5,0.5,M2,P1,R2,10.77065,29.57901,0.13909000000000002,1.40638,3.0221,38.3424,0.096,2.0317,-3.0764,-12.462,-0.0807,-0.5715,100000,1138.302,1111.97,959.947,1042.619,1049.148,1105.198,1105.198,1105.198,12.885,15.837,15.495999999999999
UBC_472,120.7506,-35.0923,1932,57,8.915,0.168,2.362,0.226,0.5,1.0,0.5,M1,P2,R2,2.88069,9.9778,0.11621,2.77306,1.9417,50.4154,0.1027,7.6652,-0.9893,-4.287,-0.0677,-1.1396,100000,259.978,287.071,297.456,282.9890000000001,307.465,231.156,274.966,274.966,16.365,17.762999999999995,17.991
UBC_476,126.572,-33.8392,3884,462,7.745,0.782,1.317,0.13,0.7,0.5,0.7,M2,P2,R2,2.00755,38.38471,0.05894,1.54016,0.4473,39.7255,0.0319,0.5477,-0.2549,-27.4295,-0.0244,-0.1522,500000,710.742,680.45,626.44,655.9889999999998,612.768,525.299,702.615,702.615,12.0,14.892000000000001,15.280999999999999
UBC_495,144.9671,-57.2927,3474,304,8.738999999999999,0.7440000000000001,1.631,0.187,0.6,0.5,0.6,M1,P2,R1,2.45079,10.11917,0.06917000000000001,2.8185,0.8688,24.7417,0.0305,2.7917,-0.4561,-3.8966,-0.0316,-0.8761,100000,572.127,551.004,548.273,571.6469999999998,567.7,375.383,541.951,742.92,16.967,21.784000000000002,30.631
UBC_502,159.561,-59.5362,1788,61,8.49,0.387,0.7979999999999999,0.333,0.5,1.0,0.5,M2,P1,R2,0.77189,27.88908,0.17765,6.22356,0.4004,47.32,0.1646,8.8193,-0.1165,-25.2721,-0.1077,-0.6798,500000,217.547,227.005,230.296,244.799,252.458,110.35,199.26,199.26,7.7520000000000024,8.533999999999999,9.821
UBC_515,179.3071,-62.9653,3818,171,7.322,0.578,1.494,0.128,0.5,0.5,0.5,M1,P2,R2,1.24536,52.5815,0.08358,2.26682,0.0789,31.3365,0.0168,0.131,-0.0677,-29.1935,-0.0155,-0.0838,100000,565.366,815.935,714.6460000000002,604.645,771.182,766.773,766.773,766.773,19.541,21.636999999999997,21.182
UBC_52,64.7288,52.3699,2081,130,8.794,0.353,2.147,0.152,0.5,1.0,0.5,M2,P1,R2,3.77116,6.42453,0.07417,5.06672,1.018,3.4386,0.0176,4.6212,-1.0246,-0.8048,-0.0224,-2.6732,500000,221.242,225.962,209.161,214.039,214.256,194.693,217.112,253.691,9.195,9.012,13.050999999999998
UBC_520,186.1123,-66.6718,1967,65,8.46,0.251,1.614,0.133,0.5,1.0,0.5,M2,P1,R2,1.68633,6.5146,0.09648,4.30012,1.1944,49.2643,0.087,12.4068,-0.5406,-2.9562,-0.0544,-1.6342,100000,251.598,213.763,185.159,244.959,215.527,124.222,174.668,179.713,6.817,6.875,6.84
UBC_527,204.5382,-66.666,1773,42,8.353,0.16699999999999998,0.948,0.079,0.5,1.0,0.5,M2,P1,R2,3.43275,25.82798,0.24852,1.45007,1.4652,48.0585,0.2597,3.5936,-1.3928,-19.5607,-0.1638,-0.7372,100000,175.84,173.263,201.605,196.107,194.92,175.196,175.196,175.196,8.136000000000001,7.777,7.2639999999999985
UBC_532,226.4586,-62.238,2036,25,7.1110000000000015,0.564,2.642,0.119,0.5,1.0,0.5,M1,P2,R2,1.19066,1.99576,0.61412,44.58122,0.3432,28.8493,0.1947,43.0388,-0.5492,-0.2542,-0.3484,-31.9486,500000,205.0,174.66,168.457,216.451,199.715,157.44,157.44,318.16,13.440999999999999,13.302999999999999,19.041
UBC_541,243.0548,-50.1722,2406,170,6.959,0.102,2.812,0.043,0.5,0.5,0.5,M2,P2,R2,7.10227,15.64444,0.10167,2.69063,3.1857,36.4527,0.0781,4.4516,-2.4851,-4.7048,-0.0561,-1.5442,100000,1186.9489999999996,1053.5839999999996,1333.082,1306.069,1305.794,952.727,1151.108,1151.108,47.31100000000001,55.805,50.28100000000001
UBC_545,248.5212,-48.9182,3144,191,6.769,0.159,2.497,0.043,0.8,0.5,0.8,M2,P2,R2,3.12774,6.75017,0.05152,2.74461,1.1583,8.4477,0.0153,3.1712,-0.9524,-1.2318,-0.0178,-1.4223,100000,286.578,239.245,303.4,319.36,311.638,249.572,283.135,456.975,45.66,49.15,55.985
UBC_556,259.278,-41.5224,1667,36,8.269,0.399,2.509,0.097,0.5,0.5,0.5,M2,P1,R2,0.73629,27.83351,0.11666,18.01032,0.0463,42.7253,0.1657,1.4358,-0.0356,-16.9652,-0.0725,-0.6938,100000,437.325,439.298,469.041,423.11800000000005,436.249,485.99,485.99,485.99,10.456,10.588,10.175
UBC_557,256.1722,-38.9731,1489,48,7.866,0.253,1.694,0.103,0.5,1.0,0.5,M1,P1,R2,4.00765,34.1015,0.26589,1.00537,1.6407,43.0623,0.2194,1.3219,-1.96,-25.2049,-0.1695,-0.4707,100000,250.538,249.114,256.435,249.858,249.383,261.214,261.214,261.214,9.725,9.972999999999999,10.35
UBC_562,262.7726,-37.8753,2224,338,6.9929999999999986,0.684,3.395,0.149,0.6,0.5,0.6,M1,P2,R2,3.22158,9.34145,0.11409,4.11569,1.7289,42.3115,0.0949,9.8093,-1.0297,-3.6193,-0.0655,-1.9929,100000,811.0269999999998,631.817,780.304,778.1039999999998,750.493,600.977,767.683,851.87,34.152,33.73,37.652
UBC_563,256.7456,-30.7043,1115,23,8.602,0.392,1.658,0.087,0.5,1.0,0.5,M1,P1,R2,1.25613,3.26507,0.18742,16.00391,0.1515,0.6198,0.0945,4.8454,-0.1103,-0.442,-0.09300000000000001,-2.915,100000,167.218,132.047,131.347,165.87099999999995,143.165,113.535,120.94,120.94,6.04,6.96,6.053999999999999
UBC_572,280.4161,-21.9826,1542,63,8.788,0.513,2.321,0.488,0.5,1.0,0.5,M2,P2,R2,1.43237,1.92444,0.29516,32.5374,0.2356,0.6307,0.0824,17.6834,-0.4186,-0.1525,-0.1046,-18.8951,800000,83.18700000000003,50.148,83.182,120.267,94.301,41.88800000000001,51.328,66.078,6.973,6.256,7.595
UBC_588,311.5884,45.4047,1732,45,6.912000000000001,0.57,2.987,0.085,0.5,1.0,0.5,M1,P2,R2,2.29895,21.95549,0.18832,2.12724,1.7355,50.3269,0.1857,5.1905,-0.8495,-16.322,-0.1187,-0.6783,100000,340.519,286.307,337.221,342.94,308.163,339.672,339.672,339.672,30.149,23.587,25.04
UBC_59,82.2367,48.0455,2215,202,8.953,0.077,1.119,0.118,0.8,0.5,0.8,M1,P2,R2,3.41171,19.190620000000006,0.1827,2.45212,2.5348,50.3041,0.1481,6.9746,-1.344,-11.6357,-0.1103,-0.7528,100000,489.175,482.983,489.531,497.836,481.569,371.525,498.182,498.182,15.217,15.884,16.261
UBC_590,313.8305,47.5791,4350,198,6.718,0.976,3.204,0.847,0.5,1.0,0.5,M2,P2,R2,3.41182,4.83972,0.03544,5.35706,0.5524,0.4489,0.0064,2.6404,-0.47700000000000004,-0.2997,-0.0063,-1.6427,100000,281.468,283.216,257.006,319.101,329.11300000000006,222.902,222.902,258.741,24.505,26.484,22.151999999999997
UBC_607,47.7281,50.284,4086,145,9.288,0.201,2.037,0.259,0.5,0.5,0.5,M1,P2,R2,5.1988900000000005,14.18908,0.08943,2.57093,2.753,39.5889,0.0654,5.4872,-1.6815,-4.9812,-0.0477,-1.2292,100000,991.895,1113.596,1205.433,1111.682,1214.231,739.09,1028.458,1028.458,67.025,72.377,81.67399999999998
UBC_671,253.9811,-43.2086,2253,183,8.361,0.581,2.597,0.106,0.5,0.5,0.5,M1,P2,R1,2.73522,5.7404699999999975,0.36967,23.11844,1.1038,25.326999999999998,0.3125,36.4925,-0.9759,-1.4006,-0.242,-14.2055,100000,879.8430000000002,888.86,860.802,846.4580000000002,876.569,751.0219999999998,917.201,1074.361,21.03,24.118000000000002,21.839000000000002
UBC_73,95.3772,26.9206,2031,83,8.338,0.08900000000000001,1.127,0.07200000000000001,0.5,0.5,0.5,M1,P1,R2,4.07578,11.43751,0.29013,6.39341,1.8344,45.3419,0.2776,12.1539,-1.2459,-4.2847,-0.1916,-3.0733,100000,553.069,578.716,538.908,523.697,535.751,601.7330000000002,601.7330000000002,601.7330000000002,15.657,14.198,12.677
UBC_77,89.2066,16.9871,1669,91,8.047,0.227,1.082,0.071,0.5,0.5,0.5,M2,P2,R2,0.99555,10.14297,0.45937,8.03332,0.7846,57.2119,0.1642,26.2156,-0.1773,-7.6305,-0.1863,-1.3119999999999998,500000,434.296,370.757,319.423,392.602,338.459,144.532,364.473,364.473,6.21,11.648,10.325
UBC_85,18.6841,57.8482,2250,150,8.23,0.189,1.4880000000000002,0.073,0.5,1.0,0.5,M2,P2,R2,4.96793,12.07657,0.05281,1.63254,2.3137,31.0984,0.0323,3.0077,-1.6198,-3.5993,-0.0229,-0.8499,100000,274.506,269.808,214.365,257.668,252.459,207.389,230.209,238.93400000000003,7.144,9.57,9.707
UBC_96,273.7556,-16.3468,1502,36,7.925,0.213,1.227,0.046,0.5,1.0,0.5,M2,P1,R2,4.50611,25.77164,0.22576,1.35224,1.7265,46.9668,0.2117,2.9112,-1.6722,-17.6575,-0.1447,-0.5943,100000,321.713,311.0370000000001,292.559,321.85,325.466,279.008,279.008,279.008,9.443,10.997,10.783
UBC_97,274.7851,-15.7427,1348,24,7.705,0.259,1.518,0.057,0.5,0.5,0.5,M1,P1,R2,2.98361,7.84025,0.23667,6.6128,1.3379,44.5773,0.2351,11.9954,-0.9616,-2.6778,-0.1553,-3.5041,100000,311.0420000000001,302.915,286.765,303.936,294.535,285.183,285.183,285.183,14.671,12.253,12.055
UFMG_1,236.5868,-56.7963,1902,122,8.412,0.41,2.385,0.1,0.5,0.5,0.5,M1,P1,R1,1.70262,17.86117,0.14712,9.7594,0.2477,36.3033,0.1864,2.803,-0.1526,-9.151,-0.0941,-1.1321,100000,1113.651,1056.326,1038.327,1080.076,1065.866,1060.191,1060.191,1060.191,18.158,20.304000000000002,18.83
UFMG_16,245.0842,-44.8623,1249,64,7.917999999999997,0.281,1.634,0.066,0.5,1.0,0.5,M2,P1,R2,1.91221,14.71193,0.1874,1.89128,1.1121,54.6034,0.1793,6.4965,-0.6384,-10.94,-0.11800000000000001,-0.6071,100000,41.282,49.823,73.419,53.835,57.928,68.328,68.328,68.328,3.625,3.5980000000000003,3.855
UFMG_2,237.5904,-55.9644,2330,61,8.877,0.033,3.339,0.055,0.5,0.5,0.5,M1,P2,R1,4.20106,5.6963599999999985,0.56195,108.41534,0.7199,1.2335,0.4596,59.7761,-0.9697,-0.5443,-0.3565,-53.975,100000,3725.005,4167.141,4251.768,4082.679,4626.504,3829.343,3965.384,4345.84,80.778,74.28,85.74700000000001
UFMG_3,238.1101,-55.418,1897,70,7.395,0.16,2.657,0.057,0.5,0.5,0.5,M1,P2,R1,3.57737,8.26285,0.24539,17.49798,1.229,5.0248,0.2195,20.1986,-0.8057,-1.847,-0.1595,-6.9572,100000,1279.789,1627.406,1508.42,1371.332,1540.227,1517.509,1628.965,1628.965,29.346,24.565,29.011999999999997
UFMG_60,214.6404,-62.6584,2199,85,8.42,0.342,1.967,0.07,0.5,1.0,0.5,M2,P1,R2,2.08248,6.56388,0.17669,4.84769,1.3003,52.446999999999996,0.1994,12.9113,-0.7782,-2.6138,-0.113,-2.2623,100000,171.331,190.01,208.87,184.847,198.779,202.248,208.689,208.689,12.822000000000001,11.252,13.140999999999998
UPK_131,315.4886,45.38800000000001,961,42,8.664,0.31,1.841,0.183,0.5,1.0,0.5,M2,P2,R2,4.1675,9.71304,0.09189,2.79131,2.088,42.1663,0.0865,5.3758,-1.6221,-3.5175,-0.0515,-1.7211,100000,181.656,182.26,164.08599999999996,180.336,183.18400000000003,136.997,162.344,165.965,8.943999999999997,8.014,7.996
UPK_150,319.539,54.4863,976,21,7.1110000000000015,0.204,2.482,0.919,0.5,1.0,0.5,M2,P2,R2,6.15455,21.94569,0.02772,0.51642,3.6698,36.7348,0.009000000000000001,1.0963,-1.6989,-8.7247,-0.0055,-0.1734,100000,405.081,391.141,398.833,383.568,371.4380000000001,285.36,418.201,492.001,15.245999999999999,17.046,19.351
UPK_166,339.1988,46.9049,625,16,7.657,0.061,0.4370000000000001,0.026,0.5,0.5,0.5,M1,P1,R1,4.0763300000000005,19.49032,0.04534,2.42154,1.7636,26.0882,0.0239,3.0487,-0.6585,-8.8969,-0.0176,-0.5742,100000,393.05,446.984,416.969,393.459,422.406,276.317,430.73,509.045,11.354000000000001,14.21,14.347999999999999
UPK_168,343.7561,43.409,589,9,7.796,0.166,0.716,0.05,0.5,0.5,0.5,M1,P1,R2,8.3687,10.88373,0.05409,7.37237,1.3067,2.5529,0.0254,3.3682,-1.8873,-1.1434,-0.0211,-3.8837,100000,216.135,223.388,234.654,222.133,229.166,222.663,237.894,274.158,7.985,9.783,10.152999999999999
UPK_169,326.7519,59.7962,822,17,7.08,0.51,1.7819999999999998,0.277,0.5,1.0,0.5,M2,P1,R2,3.85524,6.21758,0.031760000000000004,4.69467,0.9947,3.9306,0.012,4.3893,-1.173,-0.863,-0.0081,-2.7927,100000,92.66,119.72,128.244,115.849,134.13,102.5,104.96,142.68,8.77,8.356,11.440999999999999
UPK_17,279.7486,-15.0462,657,15,8.394,0.194,1.732,0.134,0.5,1.0,0.5,M2,P1,R1,3.30281,6.85865,0.0855,8.11664,1.2016,4.2448,0.0547,11.1044,-0.8268,-1.4158,-0.0441,-3.6959,100000,220.283,207.401,222.195,240.779,232.572,171.975,200.316,235.741,8.055,7.646,7.631
UPK_178,334.4379,60.0837,910,35,8.169,0.397,2.326,0.128,0.5,1.0,0.5,M2,P1,R2,1.57851,1.88319,0.30762,52.10465,0.1647,0.1751,0.0924,15.9834,-0.2485,-0.1031,-0.094,-19.305,100000,79.197,77.855,75.586,78.431,79.945,74.499,74.499,74.499,6.1160000000000005,6.557,5.769
UPK_18,280.7585,-15.3077,814,32,8.187000000000001,0.18,1.412,0.095,0.5,1.0,0.5,M2,P1,R2,1.34751,22.03918,0.09892,3.21031,0.5386,48.8963,0.0987,2.7602,-0.2166,-16.971,-0.0571,-0.4329,100000,130.20600000000002,118.125,126.344,122.731,110.383,117.454,136.917,136.917,5.194,5.186,4.53
UPK_21,282.8905,-15.1649,591,11,8.863999999999997,0.107,1.484,0.268,0.5,1.0,0.5,M2,P1,R2,1.56518,15.65714,0.12563,3.53502,1.2087,52.221000000000004,0.1219,8.5557,-0.3675,-11.2712,-0.0755,-0.7152,100000,117.019,108.372,142.333,145.24200000000005,141.967,91.655,115.866,115.866,6.511,6.96,7.313
UPK_220,350.9885,66.5086,950,12,7.295,0.329,2.7310000000000003,0.071,0.5,0.5,0.5,M2,P2,R1,4.321269999999998,5.87156,0.17008,32.75094,0.7684,1.7883,0.1232,17.9898,-1.1604,-0.6385,-0.0965,-18.631,100000,604.22,565.366,662.0269999999998,660.95,635.491,566.952,590.74,693.029,18.664,20.746,20.924
UPK_23,282.2236,-12.8677,951,40,7.468,0.326,1.526,0.054000000000000006,0.5,1.0,0.5,M2,P1,R2,0.78691,31.3239,0.06312999999999999,3.05099,0.1665,44.5973,0.0562,0.7903,-0.0988,-25.5148,-0.0311,-0.282,500000,89.60799999999998,87.31,90.685,93.945,91.44,72.758,82.715,82.715,7.045,5.7829999999999995,7.237999999999999
UPK_24,282.5655,-10.8973,501,5,9.016,0.314,1.123,0.095,0.5,1.0,0.5,M2,P1,R2,11.04913,23.08331,0.028960000000000007,0.304,5.779,32.7515,0.0116,0.4919,-4.6227,-7.9004,-0.0065,-0.1812,100000,119.901,113.709,114.168,117.903,114.633,90.06700000000002,111.458,111.458,3.832,4.059,4.128
UPK_265,32.0288,65.4299,846,17,7.42,0.301,1.946,0.182,0.5,1.0,0.5,M2,P1,R2,4.64061,14.10081,0.03874,1.03105,3.4082,45.2008,0.0221,2.506,-1.9547,-4.7505,-0.0133,-0.4359,100000,196.411,177.705,190.316,192.74400000000003,182.247,155.102,194.852,209.661,6.501,7.722,8.059
UPK_27,275.0621,-5.171,910,36,8.842,0.365,3.522,0.076,0.5,1.0,0.5,M2,P2,R1,1.30537,6.44204,0.18443,8.264439999999999,0.8691,39.696,0.1407,24.2911,-0.2511,-3.5579,-0.12,-2.4195,500000,353.397,375.816,343.55300000000005,356.731,374.949,173.454,332.158,347.497,6.327000000000001,10.192,12.925
UPK_28,277.3593,-4.9842,840,30,7.619,0.18600000000000005,3.131,0.07400000000000001,0.5,1.0,0.5,M2,P2,R2,0.32146,44.13524,0.18508,23.47317,0.0517,37.2396,0.1427,3.9688,-0.0439,-34.2189,-0.1038,-2.099,2000000,228.71400000000003,209.153,246.77,224.095,213.187,269.34,269.34,269.34,8.689,9.052,11.550999999999998
UPK_282,30.3195,43.8114,816,27,8.321,0.368,0.506,0.081,0.5,1.0,0.5,M2,P1,R2,4.50914,6.68019,0.06434,6.51202,1.0975,4.3919,0.0495,4.5826,-1.5906,-1.0099,-0.0312,-4.3309,100000,99.96,96.672,91.779,93.305,91.98,92.726,97.987,115.086,4.63,4.106,4.502
UPK_296,42.5808,48.5973,533,5,8.519,0.132,0.631,0.08,0.5,1.0,0.5,M1,P1,R2,6.21359,13.29155,0.03824,1.31659,2.8144,29.8452,0.0191,2.0301,-2.2846,-3.478,-0.0127,-0.7785,100000,110.35,111.611,109.416,107.47,107.349,85.12700000000002,112.872,152.59799999999996,5.28,5.513,5.7070000000000025
UPK_31,285.9077,-8.5739,539,4,8.791,0.446,0.83,0.208,0.5,1.0,0.5,M2,P1,R2,3.22147,8.65572,0.14147,2.6463,1.3395,51.5099,0.1542,6.6796,-1.249,-3.5403,-0.0881,-1.4219,100000,79.057,82.59700000000002,81.476,79.759,83.895,78.467,81.417,81.417,3.236,3.4560000000000004,3.199
UPK_33,280.0221,-4.3291,510,15,7.851,0.278,2.248,0.199,0.5,1.0,0.5,M1,P1,R2,2.23905,26.18523,0.29675,2.04292,0.9649,48.2519,0.3493,4.5188,-0.8548,-21.4502,-0.2005,-0.8392,100000,74.023,80.428,79.22,77.366,80.17399999999998,78.293,78.293,78.293,6.172999999999999,6.968999999999999,7.7170000000000005
UPK_381,95.4484,29.1803,703,22,8.562999999999999,0.16899999999999998,0.386,0.055,0.5,1.0,0.5,M2,P1,R2,7.0242,19.18504,0.04508,0.6762,5.2066,40.8517,0.0304,1.5168,-3.2041,-8.891,-0.018000000000000002,-0.3793,100000,110.45,109.833,122.279,119.993,120.516,79.598,112.301,121.557,3.813,5.369,4.67
UPK_385,75.7273,13.0599,316,4,7.095,0.061,0.7190000000000001,0.287,0.5,0.5,0.5,M2,P1,R2,3.69082,5.6739,0.09057,9.70388,1.0194,7.2784,0.0868,7.5232,-1.3332,-1.1018,-0.0507,-7.0329999999999995,100000,37.72,33.62,43.712,42.81399999999999,42.742,31.98,35.26,35.26,3.858,3.935,3.897
UPK_398,85.9886,7.063,448,2,7.152,0.056,0.469,0.277,0.5,1.0,0.5,M1,P1,R2,0.95337,33.69408,0.05115,4.36431,0.1081,41.6671,0.0412,0.5176,-0.0804,-22.6842,-0.0226,-0.2761,100000,57.25899999999999,62.905,64.32,59.33,62.459,65.324,65.324,65.324,7.211,6.733,6.525
UPK_42,293.9259,-3.6661,587,6,8.059,0.189,1.675,0.091,0.5,1.0,0.5,M1,P1,R1,1.36317,19.5478,0.24419,6.89858,0.91,51.5212,0.2504,16.1092,-0.3067,-15.7021,-0.1591,-1.301,100000,251.967,262.238,246.203,233.781,235.827,194.453,265.661,265.661,7.62,7.107,7.1610000000000005
UPK_429,108.9618,-0.9286,873,18,8.249,0.151,0.26,0.109,0.5,0.5,0.5,M1,P1,R1,4.77991,6.64504,0.07309,11.41601,0.863,2.7547,0.0249,7.4301,-1.3765,-0.6612,-0.0258,-6.8688,100000,193.966,186.583,180.171,185.462,179.003,159.066,186.583,220.141,6.242000000000001,5.779,6.726
UPK_431,108.2826,-2.7614,728,10,8.368,0.252,0.253,0.075,0.5,1.0,0.5,M1,P1,R1,7.5354100000000015,14.27643,0.04004,1.74944,2.9015,22.1935,0.0225,2.1491,-2.6136,-3.8695,-0.0142,-1.1320000000000001,100000,165.53400000000005,166.178,162.769,162.167,161.972,135.905,166.178,205.468,5.586,7.122000000000001,6.784
UPK_467,121.2091,-11.478,589,20,8.172,0.193,0.25,0.077,0.5,0.5,0.5,M1,P1,R1,7.817989999999999,12.1547,0.04569,3.65212,1.9352,5.5343,0.0244,2.998,-2.2832,-1.702,-0.0176,-2.0846,100000,191.953,186.583,188.541,190.217,187.324,171.81799999999996,188.597,222.155,7.419,9.25,8.562000000000001
UPK_50,283.2723,8.1937,988,20,8.401,0.315,1.399,0.179,0.5,0.5,0.5,M1,P1,R2,4.79285,17.45834,0.15978,2.17735,3.2278,48.254,0.1544,5.8770000000000024,-2.1309,-8.8124,-0.099,-0.9536,100000,326.559,336.221,348.0780000000001,325.559,336.278,303.372,359.409,359.409,11.369000000000002,10.79,10.725999999999999
UPK_508,135.7911,-34.9369,821,15,8.618,0.069,0.6970000000000001,0.128,0.5,1.0,0.5,M2,P1,R2,1.3836700000000002,7.5560100000000014,0.07151,4.27645,0.8777,45.6426,0.0572,10.4738,-0.3076,-4.2156,-0.0365,-1.1958,100000,83.3,87.00299999999999,94.261,94.053,101.411,56.768,83.3,103.663,3.625,4.787,5.318
UPK_53,288.5757,14.4141,585,6,8.287,0.163,1.385,0.039,0.5,1.0,0.5,M1,P1,R1,3.83879,9.43859,0.12533,5.77675,2.0835,40.3874,0.1122,11.3487,-1.4753,-2.6019,-0.0742,-3.0792,100000,272.26,245.954,255.496,274.425,257.461,214.388,245.297,245.297,7.1770000000000005,8.499,6.973
UPK_542,134.1132,-54.2988,797,11,8.637,0.28800000000000003,0.684,0.15,0.5,1.0,0.5,M1,P1,R2,4.84158,11.92147,0.02459,0.74053,2.3054,26.5286,0.0063,1.482,-1.6707,-3.6719,-0.0034,-0.3797,100000,81.449,82.066,73.809,77.79,76.827,52.448,78.36399999999998,101.195,3.69,4.283,5.5820000000000025
UPK_567,161.1458,-67.4602,639,6,8.651,0.126,0.62,0.118,0.5,1.0,0.5,M1,P1,R1,3.83938,6.20945,0.0465,6.75378,0.9948,6.9576,0.0249,6.4579999999999975,-1.3237,-1.04,-0.018000000000000002,-4.5331,100000,99.579,106.821,104.388,104.203,112.62,91.13,100.786,159.326,3.8160000000000003,4.801,6.058
UPK_579,192.8881,-50.7238,714,28,8.152000000000001,0.16399999999999998,0.382,0.091,0.5,0.5,0.5,M1,P1,R2,9.59894,28.1279,0.02169,0.43182,5.6961,24.3907,0.0025,0.7055,-2.9489,-7.5523,-0.0013,-0.1499,100000,233.565,245.646,232.502,232.061,237.303,199.335,235.578,307.393,5.865,6.5089999999999995,8.005
UPK_599,205.8777,-38.6472,679,13,7.879,0.122,0.253,0.06,0.5,0.5,0.5,M2,P1,R1,4.3303699999999985,14.2119,0.0242,1.28965,1.546,8.2741,0.0055,1.317,-0.7427,-4.3326,-0.0031,-0.3522,100000,118.151,140.216,126.229,118.855,128.784,108.187,131.675,173.668,5.392,6.898,7.022
