,_Glon,_Glat,Cluster,RA_ICRS,DE_ICRS,N,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,RV,e_RV,Dist,e_Dist,logage,e_logage,[Fe/H],e_[Fe/H],Av,e_Av,dr3_rv,e_dr3_rv,N_stars_dr3_rv,ra_duarte,dec_duarte
1437,134.056219,-3.746472,UBC_46,33.7429,57.31,339,-0.805,0.217,-1.092,0.245,0.374,0.086,,,2003,77,7.613,0.14,-0.143,0.072,1.762,0.033,-12.64141714982671,24.13837169977882,2.0,33.7847903926373,57.31225088764963
1438,236.751987,-0.502836,UBC_460,113.7703,-21.3106,267,-2.015,0.127,3.169,0.155,0.298,0.081,,,2886,83,7.627,0.288,0.026,0.116,1.092,0.101,,,,113.78364115325503,-21.314499945350654
1439,241.467125,2.553481,UBC_461,119.1964,-23.8541,391,-2.669,0.123,3.116,0.12,0.277,0.062,78.564,0.986,3047,155,7.304,0.383,-0.012,0.169,0.912,0.119,82.09941467396095,0.6533304391799213,4.0,119.16815416416703,-23.86366441879749
1440,241.492153,2.261382,UBC_462,118.9372,-24.0268,137,-2.668,0.128,3.098,0.147,0.273,0.077,,,3620,183,7.063,0.539,-0.1,0.119,0.899,0.119,,,,118.93206678406288,-24.031268323814448
1441,242.265004,-0.712152,UBC_463,116.547,-26.2077,29,-3.723,0.1,3.027,0.112,0.468,0.059,,,2202,50,7.863,0.587,0.198,0.203,0.509,0.098,,,,116.55177398446013,-26.20128566871995
1442,243.064312,-1.351617,UBC_466,116.3763,-27.2198,139,-1.051,0.129,2.931,0.148,0.168,0.071,,,4822,273,8.606,0.46,0.18,0.172,1.743,0.118,105.33633385600186,0.7064699545287191,6.0,116.3683428667396,-27.22799126984041
1443,244.935778,4.641213,UBC_467,123.1727,-25.6727,111,-3.042,0.135,2.146,0.152,0.187,0.097,,,4751,175,9.131,0.026,-0.207,0.079,0.64,0.14,113.0244572433807,1.1730940757255492,10.0,123.18308681151072,-25.674118490702103
1444,246.204167,-2.94417,UBC_468,116.5967,-30.7331,193,-2.376,0.117,3.293,0.136,0.226,0.052,,,4229,215,6.863,0.077,-0.074,0.102,1.613,0.055,44.106134450339056,0.3418018896973884,2.0,116.63234585888412,-30.743763941360708
1445,247.502875,-3.735992,UBC_469,116.5525,-32.2518,121,-2.264,0.151,3.364,0.134,0.227,0.071,,,3874,161,6.741,0.053,-0.267,0.145,2.479,0.032,32.89166117538052,2.068532503056273,3.0,116.55366289441638,-32.253637919183646
1446,251.74135,-2.20239,UBC_472,120.7506,-35.0923,58,-1.183,0.132,1.308,0.153,0.477,0.063,9.117,0.623,1932,57,8.915,0.168,-0.18,0.218,2.362,0.226,8.641721889083838,0.4533761571606511,9.0,120.7611516936839,-35.0877495198175
1447,251.913451,-0.46254,UBC_473,122.6463,-34.3001,129,-2.599,0.13,2.58,0.153,0.193,0.059,77.806,0.941,4924,402,6.862,0.657,-0.112,0.158,1.664,0.125,77.3277569473359,0.844569330323916,5.0,122.65843886117946,-34.29301656669135
1448,252.029937,1.65141,UBC_474,124.8387,-33.2228,351,-2.685,0.114,3.229,0.158,0.155,0.055,,,5293,391,7.105,0.674,-0.123,0.174,1.283,0.184,61.627373705533,1.8250863356884213,12.0,124.86409159037883,-33.214447899360515
1449,252.156687,0.614486,UBC_475,123.8933,-33.9089,55,-2.887,0.117,2.896,0.135,0.464,0.084,,,1919,48,7.905,0.261,0.076,0.077,0.782,0.067,,,,123.88014956038973,-33.90251096766346
1450,253.362208,2.484993,UBC_476,126.572,-33.8392,174,-3.087,0.152,2.714,0.168,0.201,0.076,,,3884,462,7.745,0.782,-0.063,0.094,1.317,0.13,66.122759127213,1.0576119750685298,4.0,126.56822827583912,-33.845500922696125
1451,259.589824,-3.900577,UBC_479,124.4013,-42.5925,59,-4.799,0.112,5.115,0.113,0.644,0.048,,,1480,49,7.183,0.096,0.307,0.26,1.365,0.408,,,,124.31171413565843,-42.56751299877251
1452,265.173845,-1.985409,UBC_482,131.1555,-45.9722,232,-5.169,0.12,4.966,0.148,0.445,0.051,29.322,0.514,2001,105,7.328,0.151,-0.007,0.173,1.142,0.06,29.13526176714824,0.5854614867284796,5.0,131.11126755652643,-45.94296761015289
1453,267.430591,-1.543426,UBC_483,133.7364,-47.4392,26,-5.11,0.121,4.425,0.081,0.512,0.056,,,1877,30,7.515,0.542,0.125,0.096,1.979,0.088,,,,133.76549449160328,-47.44813863475653
1454,267.447085,2.406976,UBC_484,138.0077,-44.8215,61,-5.375,0.158,2.758,0.144,0.441,0.067,,,1991,67,8.514,0.288,0.054,0.166,1.365,0.152,,,,138.00098209940663,-44.81913996933603
1455,267.599329,2.450787,UBC_485,138.1999,-44.9021,81,-4.72,0.134,5.245,0.143,0.535,0.068,,,1809,44,8.57,0.15,-0.006,0.145,1.62,0.096,,,,138.1901038286649,-44.89203881999809
1456,273.134874,-1.464592,UBC_487,139.7476,-51.603,65,-5.806,0.11,4.127,0.134,0.476,0.065,,,1852,66,7.282,0.325,0.194,0.208,1.937,0.086,,,,139.7411933497483,-51.59354532452619
1457,274.5448,-2.823438,UBC_488,139.7827,-53.5603,91,-4.316,0.145,4.093,0.151,0.123,0.055,,,7216,1198,6.732,0.033,0.236,0.193,2.285,0.113,54.29036164480525,1.950493282840564,4.0,139.77333934138565,-53.56095070494871
1458,275.097693,-2.702557,UBC_490,140.5859,-53.8663,133,-4.413,0.089,4.005,0.112,0.329,0.045,,,2717,59,7.98,0.577,0.126,0.173,1.758,0.161,44.52565488892699,0.3248943431553525,3.0,140.58580219744863,-53.87802952222652
1459,275.490311,-1.147719,UBC_491,142.8706,-53.0178,389,-4.372,0.139,3.32,0.111,0.22,0.058,10.714,0.9,3868,325,6.864,0.061,0.031,0.161,2.396,0.057,14.966563387696764,0.5458372262826015,6.0,142.84422081753226,-53.01826839507652
1460,276.881544,2.772575,UBC_492,148.733,-50.9485,51,-6.874,0.123,5.035,0.097,0.395,0.058,,,2252,90,8.048,0.16,0.288,0.178,1.407,0.099,12.45051487386837,0.4111911283075783,4.0,148.71495553926525,-50.94365456713659
1461,277.813997,-4.928746,UBC_493,141.2325,-57.3545,42,-7.455,0.101,5.677,0.082,0.575,0.043,8.462,0.788,1735,36,8.879,0.092,0.018,0.151,1.123,0.137,8.304573416684697,0.7835698867542757,7.0,141.19890234276602,-57.37217973197368
1462,279.251792,-3.510208,UBC_495,144.9671,-57.2927,135,-4.751,0.112,3.762,0.118,0.217,0.054,20.32,1.697,3474,304,8.739,0.744,-0.084,0.097,1.631,0.187,19.92682374395794,1.465747406956277,9.0,144.96748102728202,-57.29425520288587
1463,284.22651,3.779406,UBC_496,159.6919,-54.2025,31,-7.876,0.069,1.474,0.091,0.583,0.038,,,1679,47,8.031,0.199,0.278,0.08,0.445,0.09,2.053781064430094,11.586048640328642,4.0,159.6814163191195,-54.26360029895304
1464,286.468228,-1.32703,UBC_499,158.6371,-59.7493,67,-6.525,0.089,2.817,0.116,0.391,0.038,,,2390,29,7.545,0.202,0.348,0.064,1.058,0.095,,,,158.6114132175655,-59.750804814002166
1465,286.541227,3.110147,UBC_500,162.7091,-55.8756,76,-7.303,0.11,2.991,0.09,0.358,0.049,,,2420,70,8.526,0.099,0.127,0.094,1.239,0.106,,,,162.71065638718724,-55.8499057354629
1466,286.768666,-0.910856,UBC_502,159.561,-59.5362,47,-5.73,0.102,2.075,0.076,0.53,0.031,,,1788,61,8.49,0.387,0.162,0.23,0.798,0.333,10.118315963052076,0.7614286989679998,5.0,159.5761944091978,-59.528848563276185
1467,286.82718,-4.129599,UBC_503,156.283,-62.3351,38,-7.427,0.073,5.226,0.085,0.451,0.04,7.373,1.393,2118,93,9.004,0.098,-0.079,0.101,1.018,0.226,6.003251328704012,1.7260128586902064,7.0,156.25135703608075,-62.323904814290685
1468,287.608598,-2.219363,UBC_504,159.753,-61.088,102,-5.758,0.118,2.892,0.108,0.175,0.043,,,5018,213,7.031,0.101,0.038,0.113,1.651,0.024,11.082298168723886,0.9035077234239696,7.0,159.7691406014628,-61.09832596518471
1469,288.989425,-1.888666,UBC_507,162.612,-61.4411,77,-6.465,0.088,2.92,0.083,0.152,0.045,,,7698,1456,7.096,0.503,-0.031,0.088,1.925,0.152,,,,162.60451582671723,-61.44483262383068
1470,289.228621,-0.719827,UBC_508,164.1107,-60.4953,304,-5.201,0.119,2.278,0.099,0.151,0.061,22.321,0.796,5090,246,8.777,0.035,0.145,0.156,2.16,0.089,20.021632923643683,1.3225666069980877,21.0,164.1192570409293,-60.48813429353901
1471,289.460146,-1.275427,UBC_509,164.0514,-61.0965,65,-6.568,0.085,2.358,0.079,0.296,0.043,,,3244,170,8.286,0.212,0.253,0.118,0.907,0.18,,,,164.09573322156004,-61.10571185160577
1472,149.25919,-0.473233,UBC_51,59.6893,52.5497,59,-0.268,0.194,-1.312,0.194,0.863,0.078,,,1111,42,7.012,0.076,-0.109,0.081,1.387,0.163,1.7043456429795592,6.768676240935636,11.0,59.67732535223859,52.55178739522504
1473,289.825626,-2.894897,UBC_510,163.2554,-62.7138,80,-5.683,0.102,2.102,0.086,0.176,0.035,,,5207,279,6.732,0.047,-0.01,0.092,1.82,0.05,-6.0678331302975215,2.9141453137771465,3.0,163.2449324948828,-62.74187337323621
1474,292.832489,-0.273846,UBC_513,171.3373,-61.446,35,-5.61,0.121,0.576,0.11,0.373,0.05,,,2814,91,7.859,0.786,0.08,0.134,1.372,0.247,,,,171.33805999122268,-61.446712555847135
1475,293.347136,-13.028592,UBC_514,158.5147,-73.2894,56,-6.876,0.157,1.12,0.128,0.508,0.072,,,1893,64,9.504,0.145,0.072,0.055,0.381,0.185,-30.853958609622254,6.98169921560272,5.0,158.359396256408,-73.26927603430765
1476,296.817125,-0.738928,UBC_515,179.3071,-62.9653,100,-6.139,0.108,0.669,0.075,0.239,0.044,,,3818,171,7.322,0.578,0.428,0.141,1.494,0.128,,,,179.31411195692337,-62.96604457886637
1477,298.149654,0.157314,UBC_516,182.5173,-62.3297,73,-4.775,0.103,0.5,0.099,0.284,0.06,,,3277,255,8.417,0.558,0.139,0.121,1.812,0.145,-16.655771496840845,1.0905245602708735,2.0,182.5257428330855,-62.33260467005128
1478,299.17265,-0.359841,UBC_518,184.5592,-62.989,86,-5.559,0.117,0.124,0.116,0.261,0.057,,,3760,141,7.062,0.129,0.233,0.123,1.864,0.048,,,,184.53825927306144,-62.96970565130962
1479,299.293459,2.268994,UBC_519,185.485,-60.3942,53,-5.639,0.096,0.908,0.088,0.289,0.059,-36.267,1.338,2945,124,8.846,0.108,0.048,0.11,1.728,0.232,-36.992359228472175,1.366288745754528,4.0,185.4809838250222,-60.390078498246055
1480,151.645262,1.467137,UBC_52,64.7288,52.3699,68,-0.829,0.154,0.591,0.134,0.387,0.09,-29.962,2.82,2081,130,8.794,0.353,-0.09,0.115,2.147,0.152,-31.170226397222677,1.8802654704794497,3.0,64.7436504124747,52.36832703655968
1481,300.258937,-3.940222,UBC_520,186.1123,-66.6718,37,-4.87,0.088,-0.102,0.066,0.481,0.04,,,1967,65,8.46,0.251,0.3,0.17,1.614,0.133,,,,186.08043208053064,-66.6759678315498
1482,300.607265,-1.383568,UBC_521,187.5215,-64.1589,83,-8.46,0.087,-0.821,0.087,0.329,0.049,,,2954,135,6.842,0.544,0.228,0.23,2.688,0.109,-15.711442824455649,1.7289006824316369,6.0,187.55371666214532,-64.1578788731433
1483,302.44874,-3.332737,UBC_523,191.6641,-66.2,65,-5.051,0.101,0.03,0.067,0.292,0.044,,,3135,76,8.017,0.391,0.121,0.11,2.014,0.058,,,,191.6401450123821,-66.21055460430784
1484,302.816534,1.883436,UBC_524,192.6217,-60.9881,116,-6.503,0.113,-0.802,0.102,0.269,0.056,-36.187,0.515,3090,130,8.648,0.141,0.208,0.1,1.725,0.086,-34.455104771155945,0.462242489562138,8.0,192.61392283964497,-60.990966817512586
1485,307.543208,-4.213406,UBC_527,204.5382,-66.666,46,-7.508,0.08,-2.647,0.071,0.554,0.038,,,1773,42,8.353,0.167,0.35,0.047,0.948,0.079,,,,204.5243746317267,-66.65442202351313
1486,308.498487,0.758847,UBC_528,204.6275,-61.6031,87,-4.823,0.093,-1.796,0.106,0.267,0.046,-36.381,0.791,3468,328,8.668,0.795,0.137,0.3,2.695,0.167,-34.31421263808667,0.8661471063105799,8.0,204.6195036838119,-61.60714475894146
1487,311.396759,-1.442056,UBC_531,211.814,-63.061,67,-5.207,0.095,-2.91,0.119,0.353,0.067,-23.635,0.387,2601,115,7.136,0.275,0.254,0.24,2.013,0.085,-26.18975173223977,0.4562679382623484,4.0,211.81035663484923,-63.06111924349901
1488,317.895284,-3.336457,UBC_532,226.4586,-62.238,57,-2.414,0.106,-3.155,0.132,0.487,0.075,,,2036,25,7.111,0.564,0.178,0.153,2.642,0.119,-30.942048670921256,4.975369327138183,2.0,226.4601379525126,-62.23810238908033
1489,324.342693,3.348645,UBC_533,230.3104,-53.1796,35,-1.693,0.124,-1.344,0.087,0.796,0.037,,,1208,30,8.328,0.139,0.189,0.054,0.859,0.061,-5.527717276298185,11.425586797715166,5.0,230.2870948322495,-53.170600612248194
1490,325.382753,-3.216426,UBC_534,238.6566,-57.8677,58,-1.445,0.083,-3.612,0.08,0.57,0.036,,,1710,61,7.688,0.551,0.258,0.137,1.399,0.092,-14.937756117097637,13.167874426519829,2.0,238.6202133203825,-57.88699061911791
1491,325.594248,-1.986415,UBC_535,237.5187,-56.7813,84,-3.948,0.101,-4.546,0.09,0.307,0.055,-35.182,0.319,3022,99,6.983,0.198,0.36,0.202,2.175,0.047,-29.26832980891089,0.2914838860582441,4.0,237.5482331931422,-56.77062537220939
1492,326.390778,-1.13303,UBC_536,237.6728,-55.6173,48,-3.334,0.092,-4.758,0.097,0.499,0.051,,,1975,64,7.375,0.494,0.271,0.209,2.973,0.14,-44.35275643226707,0.1864715661916104,2.0,237.70374664628167,-55.618563844405706
1493,331.717304,-0.613137,UBC_540,243.8467,-51.7065,196,-3.54,0.106,-4.011,0.108,0.295,0.06,-36.461,0.765,2972,370,7.036,0.71,0.26,0.17,2.426,0.095,-35.75694079170103,0.6356882492478696,12.0,243.82996898649452,-51.6987898516474
1494,332.410091,0.843941,UBC_541,243.0548,-50.1722,163,-2.698,0.181,-2.761,0.18,0.378,0.062,-41.406,0.685,2406,170,6.959,0.102,0.451,0.15,2.812,0.043,-44.12087707166162,0.6117805085516755,11.0,243.05022680493843,-50.184587381397904
1495,333.566336,0.668043,UBC_542,244.5389,-49.5003,124,-0.374,0.173,-1.323,0.132,0.551,0.091,,,1789,106,7.247,0.361,0.236,0.256,2.455,0.206,,,,244.5492673410265,-49.493994096764254
1496,335.797025,-0.79133,UBC_545,248.5212,-48.9182,118,-1.094,0.139,-2.685,0.096,0.339,0.062,,,3144,191,6.769,0.159,0.269,0.127,2.497,0.043,-25.706505403574795,3.0785914939293444,6.0,248.53146996357023,-48.90622902259194
1497,338.36623,-3.061436,UBC_546,253.6666,-48.4574,78,-1.283,0.135,-2.694,0.107,0.483,0.064,-47.577,0.635,1942,43,8.374,0.67,0.474,0.131,2.543,0.164,-48.50018489144538,0.7041683103822048,10.0,253.6602372991763,-48.45826100850348
1498,338.738248,0.154491,UBC_548,250.3953,-46.0997,131,-2.157,0.224,-3.859,0.125,0.393,0.068,-23.242,1.041,2501,130,7.138,0.521,0.127,0.151,3.073,0.111,-20.328051603436386,1.3553530559846565,10.0,250.36956480947407,-46.08631565273878
1499,338.90827,-1.299559,UBC_549,252.1583,-46.9189,71,-0.788,0.102,-1.924,0.087,0.327,0.053,,,3131,160,6.851,0.083,0.454,0.129,2.424,0.076,-43.14606575671221,2.3739985288166867,6.0,252.18075951522707,-46.910062126846434
1500,340.545134,-0.361891,UBC_550,252.6338,-45.0618,130,-2.546,0.154,-4.108,0.115,0.361,0.059,,,2491,100,7.13,0.569,0.356,0.152,2.623,0.123,-79.76354817202869,1.4776134877080698,6.0,252.64444196527288,-45.06342743368958
1501,343.833771,0.386773,UBC_552,254.6885,-42.0353,106,-0.177,0.198,-0.371,0.168,0.368,0.083,,,2846,159,6.768,0.059,0.407,0.263,3.256,0.108,-28.812066866594236,0.6473578642087464,6.0,254.70617349193475,-42.05495689906354
1502,346.294467,-2.04646,UBC_556,259.278,-41.5224,90,0.099,0.197,-0.728,0.159,0.531,0.088,,,1667,36,8.269,0.399,0.375,0.168,2.509,0.097,9.740956476976857,3.322017670466618,2.0,259.2907627776977,-41.52019867436897
1503,346.94486,1.372891,UBC_557,256.1722,-38.9731,60,1.458,0.127,-0.39,0.112,0.647,0.07,,,1489,48,7.866,0.253,0.203,0.074,1.694,0.103,-10.603729039921491,4.392237808263811,2.0,256.18836903851974,-38.95021952292959
1504,347.739105,-0.85896,UBC_559,259.1038,-39.6574,329,-0.501,0.118,-1.405,0.098,0.392,0.058,,,2302,189,6.955,0.091,0.287,0.171,3.175,0.046,-33.99378876274198,1.322115927031857,27.0,259.10173017538534,-39.65520414301246
1505,348.580755,4.014394,UBC_560,254.7966,-36.0649,39,0.788,0.164,-0.657,0.072,0.654,0.068,-3.358,0.597,1576,70,7.891,0.946,-0.096,0.234,2.223,0.376,-3.555365227735208,0.3703210732244122,4.0,254.81799683029948,-36.07615388365343
1506,350.439545,-0.976894,UBC_561,261.1995,-37.5076,87,0.16,0.184,-3.955,0.135,0.59,0.098,,,1624,55,7.955,0.741,0.163,0.148,2.801,0.128,,,,261.20355910518,-37.50036941060879
1507,350.824591,-2.216484,UBC_562,262.7726,-37.8753,125,-0.14,0.129,-2.617,0.09,0.4,0.065,,,2224,338,6.993,0.684,0.027,0.177,3.395,0.149,-8.196357563251452,1.0402620753708451,6.0,262.7830129975587,-37.875912601539405
1508,353.85074,5.96897,UBC_563,256.7456,-30.7043,36,-0.529,0.105,-4.184,0.101,0.88,0.045,,,1115,23,8.602,0.392,0.125,0.121,1.658,0.087,-10.904833775595272,6.3583685330159145,5.0,256.74739593536464,-30.69229464492599
1509,157.473859,-6.307574,UBC_57,62.9666,42.7311,59,3.149,0.261,-2.23,0.157,0.467,0.102,5.209,0.47,1602,83,9.236,0.137,-0.152,0.149,1.523,0.166,5.097062155720156,0.5420844616763876,10.0,62.98177910384941,42.72707966450896
1510,359.87168,-1.033846,UBC_571,267.3428,-29.5811,70,-1.04,0.179,-2.867,0.123,0.347,0.053,-41.234,0.686,2624,130,8.31,0.528,0.302,0.129,2.834,0.11,-25.34771399377748,0.8218102554008041,9.0,267.3400627359472,-29.57048759200188
1511,12.172788,-7.78768,UBC_572,280.4161,-21.9826,28,0.989,0.111,-0.641,0.145,0.64,0.049,-29.445,0.524,1542,63,8.788,0.513,-0.193,0.246,2.321,0.488,-27.261870502192227,0.775024834363289,15.0,280.42209467402915,-21.979525955390606
1512,28.779012,-1.518009,UBC_574,282.3174,-4.3879,90,1.073,0.099,0.181,0.093,0.594,0.071,-8.703,0.614,1738,19,7.824,1.035,0.199,0.201,2.632,0.573,,,,282.3063353986933,-4.408527814961723
1513,34.144692,-1.451371,UBC_576,284.7042,0.4172,28,-0.737,0.084,-3.582,0.107,0.729,0.058,,,1332,36,7.392,0.774,0.099,0.22,2.964,0.204,25.24056791447036,4.730976417527511,2.0,284.6958454020165,0.4276052162238312
1514,70.363307,0.502713,UBC_578,301.5958,33.0195,66,-2.691,0.11,-4.976,0.14,0.192,0.056,,,5195,233,6.729,0.098,-0.1,0.114,2.697,0.055,,,,301.5899666554503,33.011977214436946
1515,73.49739,0.959133,UBC_580,303.201,35.8967,122,-2.412,0.117,-4.505,0.113,0.245,0.044,-5.461,1.607,3953,308,6.867,0.302,0.216,0.173,2.48,0.14,-6.224438972453083,0.4168004200503868,7.0,303.2154118730958,35.88961297924383
1516,74.303944,4.637221,UBC_582,299.8428,38.5482,17,-3.063,0.093,-7.819,0.089,0.897,0.031,,,1103,13,7.248,0.077,-0.014,0.088,0.648,0.096,1.2851410300950852,7.740495347317736,7.0,299.8770542194397,38.56106576438234
1517,81.890156,8.165253,UBC_586,301.086,46.8206,59,-3.727,0.182,-4.887,0.139,0.336,0.046,-5.221,1.149,2716,206,8.887,0.095,-0.001,0.237,1.738,0.304,-7.192552434711264,1.3767820272693423,10.0,301.0918961721944,46.800945189611646
1518,84.918064,1.395378,UBC_588,311.5884,45.4047,50,-2.343,0.141,-2.639,0.179,0.569,0.096,,,1732,45,6.912,0.57,0.132,0.233,2.987,0.085,-19.36830054770696,0.6800653725355763,3.0,311.5827112451681,45.39966034182383
1519,162.057089,7.442982,UBC_59,82.2367,48.0455,285,0.663,0.271,-2.0,0.281,0.342,0.127,-32.302,0.711,2215,202,8.953,0.077,-0.234,0.034,1.119,0.118,-32.43959515473808,0.566787621096565,6.0,82.23026252139194,48.042173181085154
1520,87.578526,1.585185,UBC_590,313.8305,47.5791,46,-3.112,0.094,-4.11,0.133,0.224,0.058,,,4350,198,6.718,0.976,0.324,0.282,3.204,0.847,,,,313.8385095601967,47.55809430000031
1521,94.004764,-2.500578,UBC_591,325.0185,49.3157,43,-3.479,0.139,-4.899,0.167,0.445,0.085,,,2013,49,7.847,0.538,-0.078,0.107,1.38,0.153,,,,325.01740488309355,49.31621536104046
1522,116.603068,-0.750211,UBC_594,359.519,61.4641,59,-2.061,0.197,-0.565,0.143,0.2,0.094,,,4588,439,6.976,0.697,0.0,0.315,2.292,0.128,-69.51028102917023,2.2257361099567583,2.0,359.514675782135,61.45355075137721
1523,117.28283,-8.633397,UBC_596,3.3701,53.8215,36,-2.229,0.172,-1.031,0.16,0.48,0.124,,,1741,71,8.383,0.439,-0.079,0.099,0.876,0.094,,,,3.388300464564279,53.82096111213748
1524,122.3426,-2.793948,UBC_599,11.6796,60.0724,54,-1.211,0.166,-0.2,0.131,0.157,0.1,,,5578,306,7.634,0.462,-0.265,0.046,1.685,0.076,-50.64043666333935,0.9921736200971242,2.0,11.703181651264655,60.084951425567006
1525,126.332369,1.845649,UBC_600,20.7769,64.5081,561,-1.182,0.134,0.114,0.136,0.154,0.076,-68.667,0.574,5425,402,6.731,0.126,0.147,0.123,2.831,0.061,-69.67963134458714,0.5223987535640228,15.0,20.783185393751587,64.50101742240027
1526,126.379857,-0.166946,UBC_601,20.3444,62.5042,135,-1.839,0.152,-0.308,0.145,0.277,0.085,,,3306,207,6.895,0.049,-0.074,0.115,2.601,0.025,,,,20.30399913437133,62.5080988165126
1527,130.976939,-7.245441,UBC_603,26.7801,54.7542,240,-0.843,0.227,-1.235,0.19,0.275,0.076,-43.987,0.456,3062,156,7.438,0.284,0.164,0.109,0.527,0.102,-32.346384967683754,0.4434496056126329,11.0,26.665712816090554,54.784940123643054
1528,135.922784,-2.997071,UBC_606,37.4633,57.3713,45,-0.287,0.153,-1.154,0.154,0.407,0.063,,,2463,54,7.0,0.236,-0.127,0.133,2.168,0.036,,,,37.42931919773731,57.38382312130979
1529,144.510684,-6.651813,UBC_607,47.7281,50.284,138,-1.14,0.321,-0.266,0.21,0.176,0.12,,,4086,145,9.288,0.201,-0.164,0.144,2.037,0.259,-56.95230704227241,2.6247981388149797,20.0,47.7223941036562,50.2984895125808
1530,147.771428,2.718759,UBC_608,61.3684,55.932,313,-0.133,0.17,0.054,0.155,0.152,0.093,,,4523,263,6.749,0.113,-0.202,0.106,2.308,0.014,-51.511095118306656,2.2175292071172907,2.0,61.32955419213655,55.93103097059002
1531,151.272988,2.302543,UBC_609,65.2625,53.2256,1600,0.471,0.194,-0.642,0.204,0.192,0.098,-49.94,0.853,3899,255,6.738,0.059,-0.248,0.083,2.585,0.023,-56.61346552624904,1.1831544281720414,63.0,65.30695552073307,53.30021963263048
1532,157.955849,16.140507,UBC_610,91.4475,55.777,67,0.748,0.25,-1.945,0.212,0.272,0.104,-2.856,0.457,3838,469,8.89,0.893,-0.09,0.223,1.096,0.639,3.743791564892234,0.3453185160041633,7.0,91.50722761655706,55.77698540764049
1533,167.675185,1.594498,UBC_612,79.8391,40.1337,190,0.391,0.279,-0.669,0.2,0.132,0.157,,,5625,1593,7.067,0.576,-0.282,0.229,1.973,0.125,-19.24831835199292,0.5644287443216118,4.0,79.85256073750391,40.146529378088125
1534,168.678013,1.018911,UBC_613,79.9719,38.9822,88,0.285,0.235,-0.69,0.19,0.169,0.137,,,4866,455,6.943,0.081,-0.305,0.211,2.337,0.036,,,,79.96644884046322,38.98340275205024
1535,175.884768,-3.887588,UBC_614,80.0784,30.2679,53,0.874,0.145,-0.75,0.113,0.505,0.096,-0.906,0.968,1849,117,9.16,0.207,-0.048,0.227,1.384,0.404,-1.1562566458059296,0.8052764588088897,10.0,80.10792880100334,30.23790566179706
1536,183.479704,15.977824,UBC_615,104.8735,33.1078,85,-0.254,0.264,-2.421,0.367,0.329,0.106,,,2991,395,9.108,0.8,-0.197,0.093,0.952,0.593,-14.29531691962625,2.100735830243897,2.0,104.86900884763809,33.103348267652585
1537,196.730264,12.448521,UBC_616,106.9835,19.9243,69,-1.227,0.213,-0.784,0.184,0.287,0.108,,,2658,73,9.022,0.071,-0.282,0.098,0.442,0.169,60.523524442466496,2.352138003243865,3.0,106.993505642297,19.93200316144785
1538,200.22089,-2.490016,UBC_617,94.7479,10.1271,34,-1.39,0.124,-0.172,0.171,0.413,0.068,61.138,0.751,2261,90,9.019,0.711,-0.108,0.147,1.743,0.345,62.39999201175032,2.27010711838514,7.0,94.76282467415912,10.121286879311732
1539,203.144835,-2.350022,UBC_618,96.2586,7.6119,274,0.25,0.192,0.018,0.181,0.144,0.091,37.319,0.888,5389,607,8.554,0.745,-0.104,0.28,1.55,0.154,37.05009770948315,0.9678356309895502,8.0,96.25877179752295,7.596257036199485
1540,205.037921,13.685623,UBC_619,111.702,13.0996,131,-0.62,0.321,-0.702,0.245,0.248,0.128,67.483,1.326,2895,560,9.305,0.253,-0.375,0.154,0.689,0.493,70.49309055539543,3.2000858098709477,6.0,111.7136050108327,13.081235337400802
